ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 15-19,2016Q4,70.2,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 20-24,2016Q4,118,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 25-29,2016Q4,117.8,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 30-34,2016Q4,115,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 35-39,2016Q4,134.4,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 40-44,2016Q4,157.7,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 45-49,2016Q4,167.9,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 50-54,2016Q4,166.9,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 55-59,2016Q4,146.3,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 60-64,2016Q4,75.7,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 65+,2016Q4,28.3,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2016Q4,2770.2,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2016Q4,377,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2016Q4,517.8,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2016Q4,620.7,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2016Q4,692.8,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2016Q4,470.2,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2016Q4,91.7,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (10-year bands): Total,2016Q4,1472.1,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (10-year bands): 15-24,2016Q4,188.8,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (10-year bands): 25-34,2016Q4,285,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (10-year bands): 35-44,2016Q4,328.5,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (10-year bands): 45-54,2016Q4,358.1,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (10-year bands): 55-64,2016Q4,248.3,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (10-year bands): 65+,2016Q4,63.4,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): Total,2016Q4,1298.2,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 15-24,2016Q4,188.2,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 25-34,2016Q4,232.8,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 35-44,2016Q4,292.1,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 45-54,2016Q4,334.8,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 55-64,2016Q4,222,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 65+,2016Q4,28.3,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2016Q4,2770.2,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): 15-24,2016Q4,377,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): 25-54,2016Q4,1831.3,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): 55-64,2016Q4,470.2,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): 65+,2016Q4,91.7,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (Aggregate bands): Total,2016Q4,1472.1,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (Aggregate bands): 15-24,2016Q4,188.8,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (Aggregate bands): 25-54,2016Q4,971.6,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (Aggregate bands): 55-64,2016Q4,248.3,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (Aggregate bands): 65+,2016Q4,63.4,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,2016Q4,1298.2,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): 15-24,2016Q4,188.2,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): 25-54,2016Q4,859.7,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): 55-64,2016Q4,222,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): 65+,2016Q4,28.3,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15+",2016Q4,2770.2,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-64",2016Q4,2678.5,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2016Q4,377,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2016Q4,2393.2,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15+",2016Q4,1472.1,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-64",2016Q4,1408.7,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2016Q4,188.8,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2016Q4,1283.3,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15+",2016Q4,1298.2,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-64",2016Q4,1269.9,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2016Q4,188.2,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2016Q4,1110,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2017Q1,2752.8,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 15-19,2017Q1,135.2,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 20-24,2017Q1,241.6,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 25-29,2017Q1,264.5,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 30-34,2017Q1,263.7,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 35-39,2017Q1,278.6,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 40-44,2017Q1,330.7,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 45-49,2017Q1,334.7,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 50-54,2017Q1,347,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 55-59,2017Q1,288.4,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 60-64,2017Q1,180.8,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 65+,2017Q1,87.7,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): Total,2017Q1,1448.1,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 15-19,2017Q1,65.9,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 20-24,2017Q1,123.1,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 25-29,2017Q1,142.1,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 30-34,2017Q1,138.4,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 35-39,2017Q1,148.6,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 40-44,2017Q1,174,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 45-49,2017Q1,175.1,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 50-54,2017Q1,177.9,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 55-59,2017Q1,145.2,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 60-64,2017Q1,99.4,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 65+,2017Q1,58.4,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): Total,2017Q1,1304.7,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 15-19,2017Q1,69.3,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 20-24,2017Q1,118.5,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 25-29,2017Q1,122.4,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 30-34,2017Q1,125.3,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 35-39,2017Q1,130,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 40-44,2017Q1,156.7,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 45-49,2017Q1,159.5,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 50-54,2017Q1,169.1,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 55-59,2017Q1,143.2,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 60-64,2017Q1,81.4,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 65+,2017Q1,29.2,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2017Q1,2752.8,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2017Q1,376.8,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2017Q1,528.2,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2017Q1,609.3,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2017Q1,681.7,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2017Q1,469.2,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2017Q1,87.7,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (10-year bands): Total,2017Q1,1448.1,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (10-year bands): 15-24,2017Q1,189,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (10-year bands): 25-34,2017Q1,280.5,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (10-year bands): 35-44,2017Q1,322.6,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (10-year bands): 45-54,2017Q1,353,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (10-year bands): 55-64,2017Q1,244.5,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (10-year bands): 65+,2017Q1,58.4,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): Total,2017Q1,1304.7,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 15-24,2017Q1,187.8,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 25-34,2017Q1,247.7,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 35-44,2017Q1,286.7,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 45-54,2017Q1,328.6,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 55-64,2017Q1,224.6,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 65+,2017Q1,29.2,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2017Q1,2752.8,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): 15-24,2017Q1,376.8,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): 25-54,2017Q1,1819.2,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): 55-64,2017Q1,469.2,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): 65+,2017Q1,87.7,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (Aggregate bands): Total,2017Q1,1448.1,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (Aggregate bands): 15-24,2017Q1,189,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (Aggregate bands): 25-54,2017Q1,956.1,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (Aggregate bands): 55-64,2017Q1,244.5,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (Aggregate bands): 65+,2017Q1,58.4,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,2017Q1,1304.7,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): 15-24,2017Q1,187.8,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): 25-54,2017Q1,863.1,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): 55-64,2017Q1,224.6,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): 65+,2017Q1,29.2,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15+",2017Q1,2752.8,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-64",2017Q1,2665.2,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2017Q1,376.8,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2017Q1,2376,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15+",2017Q1,1448.1,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-64",2017Q1,1389.6,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2017Q1,189,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2017Q1,1259.1,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15+",2017Q1,1304.7,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-64",2017Q1,1275.5,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2017Q1,187.8,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2017Q1,1117,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2017Q2,2793.6,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 15-19,2017Q2,141.7,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 20-24,2017Q2,249.1,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 25-29,2017Q2,257.6,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 30-34,2017Q2,270.8,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 35-39,2017Q2,280.3,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 40-44,2017Q2,326.6,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 45-49,2017Q2,335.4,,,Frequency: Quarterly,
Denmark,Employment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 50-54,2017Q2,352.6,,,Frequency: Quarterly,
