ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (Aggregate bands): 55-64,2016Q3,7.7,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (Aggregate bands): 65+,2016Q3,,Unreliable,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,2016Q3,96.9,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): 15-24,2016Q3,29,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): 25-54,2016Q3,59,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): 55-64,2016Q3,8.3,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): 65+,2016Q3,,Unreliable,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15+",2016Q3,181,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-64",2016Q3,179.8,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2016Q3,60.1,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2016Q3,120.9,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15+",2016Q3,84.1,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-64",2016Q3,83.6,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2016Q3,31.1,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2016Q3,53.1,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15+",2016Q3,96.9,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-64",2016Q3,96.3,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2016Q3,29,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2016Q3,67.9,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2016Q4,166.4,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 15-19,2016Q4,22.4,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 20-24,2016Q4,27.2,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 25-29,2016Q4,28.9,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 30-34,2016Q4,19.3,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 35-39,2016Q4,14.2,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 40-44,2016Q4,12.6,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 45-49,2016Q4,11.4,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 50-54,2016Q4,13.1,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 55-59,2016Q4,9.6,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 60-64,2016Q4,7,Unreliable,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 65+,2016Q4,,Unreliable,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): Total,2016Q4,83.1,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 15-19,2016Q4,12.4,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 20-24,2016Q4,15.4,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 25-29,2016Q4,13,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 30-34,2016Q4,10.5,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 35-39,2016Q4,6,Unreliable,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 40-44,2016Q4,5.2,Unreliable,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 45-49,2016Q4,5.5,Unreliable,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 50-54,2016Q4,5.9,Unreliable,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 55-59,2016Q4,4.6,Unreliable,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 60-64,2016Q4,,Unreliable,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 65+,2016Q4,,Unreliable,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): Total,2016Q4,83.3,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 15-19,2016Q4,10,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 20-24,2016Q4,11.8,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 25-29,2016Q4,15.9,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 30-34,2016Q4,8.8,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 35-39,2016Q4,8.2,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 40-44,2016Q4,7.4,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 45-49,2016Q4,5.9,Unreliable,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 50-54,2016Q4,7.3,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 55-59,2016Q4,5,Unreliable,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 60-64,2016Q4,,Unreliable,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 65+,2016Q4,,Unreliable,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): Total,2016Q4,166.4,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 15-24,2016Q4,49.6,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 25-34,2016Q4,48.2,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 35-44,2016Q4,26.8,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 45-54,2016Q4,24.5,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 55-64,2016Q4,16.6,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (10-year bands): 65+,2016Q4,,Unreliable,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (10-year bands): Total,2016Q4,83.1,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (10-year bands): 15-24,2016Q4,27.8,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (10-year bands): 25-34,2016Q4,23.5,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (10-year bands): 35-44,2016Q4,11.2,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (10-year bands): 45-54,2016Q4,11.4,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (10-year bands): 55-64,2016Q4,8.4,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (10-year bands): 65+,2016Q4,,Unreliable,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): Total,2016Q4,83.3,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 15-24,2016Q4,21.8,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 25-34,2016Q4,24.7,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 35-44,2016Q4,15.6,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 45-54,2016Q4,13.2,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 55-64,2016Q4,8.1,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (10-year bands): 65+,2016Q4,,Unreliable,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): Total,2016Q4,166.4,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): 15-24,2016Q4,49.6,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): 25-54,2016Q4,99.5,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): 55-64,2016Q4,16.6,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (Aggregate bands): 65+,2016Q4,,Unreliable,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (Aggregate bands): Total,2016Q4,83.1,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (Aggregate bands): 15-24,2016Q4,27.8,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (Aggregate bands): 25-54,2016Q4,46.1,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (Aggregate bands): 55-64,2016Q4,8.4,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (Aggregate bands): 65+,2016Q4,,Unreliable,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): Total,2016Q4,83.3,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): 15-24,2016Q4,21.8,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): 25-54,2016Q4,53.4,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): 55-64,2016Q4,8.1,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (Aggregate bands): 65+,2016Q4,,Unreliable,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15+",2016Q4,166.4,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-64",2016Q4,165.7,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 15-24",2016Q4,49.6,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,"Age (Youth, adults): 25+",2016Q4,116.8,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15+",2016Q4,83.1,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-64",2016Q4,82.3,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 15-24",2016Q4,27.8,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,"Age (Youth, adults): 25+",2016Q4,55.3,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15+",2016Q4,83.3,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-64",2016Q4,83.3,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 15-24",2016Q4,21.8,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,"Age (Youth, adults): 25+",2016Q4,61.5,,,Frequency: Quarterly,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): Total,2017Q1,191.9,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 15-19,2017Q1,31.7,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 20-24,2017Q1,26.9,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 25-29,2017Q1,33,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 30-34,2017Q1,20.2,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 35-39,2017Q1,17.5,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 40-44,2017Q1,13.7,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 45-49,2017Q1,13.7,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 50-54,2017Q1,13.9,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 55-59,2017Q1,12.4,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 60-64,2017Q1,9,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Total,Age (5-year bands): 65+,2017Q1,0,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): Total,2017Q1,102.9,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 15-19,2017Q1,16.5,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 20-24,2017Q1,13.5,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 25-29,2017Q1,18.6,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 30-34,2017Q1,11.5,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 35-39,2017Q1,8.6,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 40-44,2017Q1,6.8,,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 45-49,2017Q1,7,,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 50-54,2017Q1,8.4,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 55-59,2017Q1,7.3,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 60-64,2017Q1,4.8,,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Male,Age (5-year bands): 65+,2017Q1,0,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): Total,2017Q1,89,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 15-19,2017Q1,15.2,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 20-24,2017Q1,13.5,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 25-29,2017Q1,14.4,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 30-34,2017Q1,8.6,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
Denmark,Unemployment by sex and age (thousands),DNK - LFS - EU Labour Force Survey,Sex: Female,Age (5-year bands): 35-39,2017Q1,9,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,Age coverage - maximum age: 66 years old
